,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45,47,49
0,0.022180246784009983,0.004187707260583409,0.0016094215630925448,0.00031643164551546193,0.0002105737777660072,2.8517601628163478e-05,4.852679678558823e-06,3.121376622260119e-06,1.0466342247856225e-06,4.143881278990562e-07,1.903258737421376e-07,5.813379871094198e-08,2.6097969151435346e-08,7.93759608292459e-09,6.0725673024850245e-09,1.2862180666382292e-09,8.355743174380204e-10,2.291174633447802e-10,1.7627231182102693e-10,5.3435911958065533e-11,1.9943425992420474e-11,1.3308972493075973e-11,4.567273035384039e-12
1,0.011378750863944413,0.004745703556603796,0.0007591067015757273,0.0002023906016727636,3.294429940948293e-05,1.642473337847009e-05,3.7224623427953503e-06,1.0635072643872954e-06,7.103640633916983e-07,1.3863003703265012e-07,1.0074479462546488e-07,3.838210679922615e-08,2.3827969598214547e-08,2.1935162878285035e-08,2.0861322956698874e-09,7.248568908299947e-10,6.207465216624726e-10,1.2558683201753252e-10,5.665756986145896e-11,2.3968086353992236e-11,1.007626651859611e-11,4.619741040462628e-12,2.9037392641251634e-12
2,0.004158737309896321,0.0016206530579076066,0.0003178686399288361,0.00021093172179757,2.8536654791209368e-05,4.800670387531656e-06,3.1165996180077237e-06,1.0453781493128014e-06,4.152557503364191e-07,1.9043639621440784e-07,5.800923497066938e-08,2.612643386193022e-08,7.9704231540072e-09,6.071265200946951e-09,1.2888007858145678e-09,8.375283901972028e-10,2.2942264743897336e-10,1.7623265759018196e-10,5.340793207232289e-11,1.998487497001994e-11,1.33131872274432e-11,4.5693130814152625e-12,2.5541352600623544e-12
3,0.00151512352806777,0.0003226842380708895,0.0002098622526149121,2.8096601922614013e-05,4.527054758088279e-06,3.178050311222199e-06,1.045297247568201e-06,4.0495997730527884e-07,1.924939568611822e-07,5.8477054159486794e-08,2.619335860495804e-08,8.032749328890966e-09,6.101161357174117e-09,1.304069191916107e-09,8.469495342477535e-10,2.336582229568675e-10,1.7653190214419351e-10,5.360459954180699e-11,1.988238955948818e-11,1.334131372008086e-11,4.5738268961398065e-12,2.553174601725892e-12,1.4480943587894629e-12
4,0.0009243051681889857,0.0002290742920537688,4.1117801262129325e-05,9.402014291307547e-06,3.530527166324514e-06,1.2200005164415476e-06,4.4194783853648245e-07,1.9236749626633092e-07,6.5935236259151e-08,2.761980928842289e-08,9.480517839986908e-09,6.31006305158526e-09,1.6143498096056182e-09,9.024835540349358e-10,2.7434980322087037e-10,1.8671138213455186e-10,5.753121029641363e-11,2.116684779421915e-11,1.3617473414253239e-11,4.540730837249713e-12,2.558918773511951e-12,1.449366768522672e-12,7.815987003056923e-13
5,0.0008983847438272269,0.00015854405840475718,3.4888309342455835e-05,8.967320564986916e-06,2.6069832747467827e-06,8.140129416335223e-07,2.819667779496519e-07,1.0206211644163287e-07,4.2877896126809854e-08,2.5572243640922015e-08,6.26928265670982e-09,2.601532695530819e-09,1.2023158491290414e-09,4.557355131590728e-10,1.8468046167505866e-10,7.216336856784489e-11,2.65093271781604e-11,9.839175512076114e-12,4.138212190149274e-12,2.196935568533412e-12,1.3285996428938844e-12,4.942049466479167e-13,7.087440284631909e-13
