,529_10,529_14,529_18,529_22,529_26,529_30,529_34,529_38,529_42,529_46,784_10,784_14,784_18,784_22,784_26,784_30,784_34,784_38,784_42,784_46,1369_10,1369_14,1369_18,1369_22,1369_26,1369_30,1369_34,1369_38,1369_42,1369_46
0,0.09343570047990606,0.008540141993084402,0.00037234201786629076,7.78765124910829e-06,2.171167969335175e-06,1.330816910251652e-07,3.439033478109104e-08,1.2434169742301689e-08,5.414726439367802e-09,2.998868421714096e-09,0.00836635016401321,0.0023144876587690173,0.00014014525070882847,1.700199328132133e-05,9.276987339771247e-07,1.6680968798214635e-07,2.9097535873834957e-08,4.20539370345142e-09,3.07980147615264e-09,8.86283568109799e-10,0.004193867781762074,3.263906431756113e-05,7.84632669369228e-06,6.555346076839282e-07,1.2717134854155227e-07,1.3365722262686451e-08,1.1639876687612495e-09,5.556299137139296e-10,8.827226164574566e-11,1.5863428207457174e-11
1,0.005393401058900106,0.0002829327070668079,1.2301468199039281e-05,4.801349535661427e-07,4.374622203898478e-08,9.577309844086955e-09,3.040752952616638e-09,1.1953889172046834e-09,5.340811412964179e-10,2.556640478426443e-10,0.0009199722282142093,9.781658968146678e-05,8.905290265491395e-06,7.458231697784173e-07,5.654225525840169e-08,5.015305219070592e-09,8.776460697948356e-10,2.6292728000214614e-10,9.05879015831333e-11,3.8697166993594015e-11,1.736141437072051e-05,1.4289219553556697e-06,1.6323039855355461e-07,2.3364458266205985e-08,3.93302877424893e-09,7.063654278262902e-10,1.1787644474310763e-10,1.5562082233334137e-11,2.2396698621580503e-12,3.966908742885e-13
2,0.00033758342285393624,0.0015355435643100053,0.00012726922329345217,0.0003775461431392923,0.0002661800636883464,0.0009675066003276766,0.0009817793538771677,0.00032422740169747613,0.001738129282920371,0.00012572815402024922,0.000816416059226583,0.0007876994864164389,0.0005215575416880812,0.0010131879749399836,0.0005190735779761231,0.0007048020976133479,0.000994496695223229,0.0010600072150666205,0.0010684330440650846,0.0005033629612562533,1.886749229512798e-06,1.7446933168449527e-06,5.992317735503468e-06,1.2782213787782934e-06,4.239224015801182e-06,6.682833536115441e-07,1.819525426602619e-06,5.865212307185823e-07,7.429157224646782e-07,2.294247528046898e-06
