,5,7,9,11,13,15,17,19,21,23,25,27,29,31,33,35,37,39,41,43,45
0,0.0010387583415773054,0.0002091022842033235,4.1983675487364625e-05,1.6905955583289816e-05,4.000111158869748e-06,1.27278301881174e-06,6.512030816179993e-07,1.5328832796804236e-07,9.792308345492543e-08,3.779586261858448e-08,2.2070038063294564e-08,1.852522193666447e-08,2.258923552432515e-09,7.827988702501063e-10,6.205554828580996e-10,1.5980796003383394e-10,1.2271496127219135e-10,3.278340884160298e-11,9.377749781751215e-12,1.1077950642246523e-11,3.0746796084554254e-12
1,0.0009243211465860674,0.00022905196902765125,4.1125035512965774e-05,9.399517982000446e-06,3.514129801699438e-06,1.2210343383541202e-06,4.5332251396188987e-07,2.1598859145998144e-07,6.594628203818903e-08,2.8329407677619733e-08,9.501050305937586e-09,6.094057056465063e-09,1.8210992838314772e-09,8.701843225768979e-10,2.2740890299165965e-10,1.943756422559913e-10,5.5870593835972415e-11,2.4003078782844518e-11,8.414160990594124e-12,8.833497904292237e-12,3.4377961902638903e-12
2,0.0008997185459147484,0.000158879927648984,3.705537928715682e-05,9.266880174787235e-06,2.723089575315023e-06,9.597394212438416e-07,2.908660665476059e-07,1.2571764234956987e-07,4.843547269852409e-08,2.5310589943338855e-08,1.888663195989713e-08,3.133440557867207e-09,1.1990923325363368e-09,7.016196684225754e-10,2.1777476108314402e-10,1.283336156225127e-10,3.6153737537056485e-11,1.1863242140193852e-11,1.1289109019452323e-11,3.089014741606303e-12,1.9405658312442084e-12
3,0.0008983846276002049,0.00015854415154855218,3.4888276157145696e-05,8.968568445132217e-06,2.604837657971633e-06,8.139620289507895e-07,2.8194462531368297e-07,1.0194032525275374e-07,4.1867215974965805e-08,2.2721722971314446e-08,6.3024432078905435e-09,2.5863679537288655e-09,1.1748685819899457e-09,4.4918003912987534e-10,2.0256463084397444e-10,6.648087087300452e-11,2.3630377206887627e-11,1.3078868373546511e-11,4.363601291590404e-12,2.13347401989954e-12,9.751625111737913e-13
4,0.0008984289804118067,0.00015832254427753338,3.483879695782921e-05,8.943696614107362e-06,2.5736688493373626e-06,8.114103402606459e-07,2.7491944376114203e-07,9.992133481634471e-08,4.0942771694590874e-08,1.4833875832070875e-08,6.060326898815692e-09,2.5703678803416845e-09,1.058654014118986e-09,4.434851788156479e-10,1.760137971776076e-10,6.193878716843964e-11,2.3971242710266813e-11,8.627666428295537e-12,3.785518017474879e-12,1.3482918954277452e-12,6.096656343017106e-13
5,0.0008984116805694709,0.00015832325523183288,3.4836697497644884e-05,8.94006016464492e-06,2.5726612513389357e-06,8.098352920154141e-07,2.7412060391164916e-07,9.864685419433107e-08,3.733513307564836e-08,1.4769797858448e-08,6.045369112980714e-09,2.536660924213e-09,1.0547460882469915e-09,4.34464805910607e-10,1.747347367694326e-10,6.189995187751872e-11,2.2359763789385997e-11,8.25435592604239e-12,3.4661294960436283e-12,1.2523744059369285e-12,8.125465046955859e-13
