,5,8,11,14,17,20,23,26
,5,8,11,14,17,20,23,26
,5,5,5,5,5,5,5,5
0,0.00814199447631836,0.052840232849121094,0.32254838943481445,1.2126350402832031,3.7321507930755615,11.387534141540527,26.840679168701172,55.760952949523926
1,0.0069828033447265625,0.0519256591796875,0.358339786529541,1.4095196723937988,3.567253589630127,11.119140386581421,26.335282564163208,56.65100431442261
2,0.005961179733276367,0.05596756935119629,0.35442161560058594,1.3786671161651611,3.811950445175171,11.568613290786743,26.672141075134277,79.80086898803711
3,0.00558924674987793,0.04835796356201172,0.3676624298095703,1.331516981124878,4.44039249420166,11.37334394454956,26.188177585601807,80.71829128265381
4,0.0055997371673583984,0.04780769348144531,0.39817214012145996,1.4239859580993652,4.379896640777588,11.491336584091187,25.962940216064453,84.84070444107056
